10,1046
11,1395
12,1205
13,1536
14,1430
15,1381
16,1534
17,1924
18,2006
19,2187
20,2535
21,1990
22,2266
23,2107
24,2063
25,2478
26,2595
27,1626
28,2111
29,2382
30,2629
31,2712
32,2475
33,2413
34,2665
35,2941
36,2644
37,3462
38,3509
39,3752
40,3107
41,2751
42,3128
43,3685
44,3222
45,3710
46,3262
47,3670
48,3298
49,3685
50,3580
51,4312
52,3633
53,4645
54,3765
55,3607
56,4341
57,4487
58,3923
59,3852
60,4218
61,3899
62,3959
63,4340
64,4411
65,4743
66,4736
67,3888
68,5332
69,5137
70,4922
71,4380
72,4656
73,5793
74,5937
75,4823
76,4615
77,5322
78,3033
79,3603
80,5684
81,4310
82,5210
83,5343
84,5529
85,5143
86,5998
87,5827
88,6536
89,6082
90,6527
91,6373
92,5750
93,7142
94,3922
95,5786
96,5988
97,5883
98,6404
99,4851
100,7034
101,6804
102,5449
103,6044
104,7362
105,7825
106,5850
107,6351
108,6921
109,5925
110,5124
111,6298
112,6342
113,7466
114,6202
115,8129
116,6800
117,8406
118,19195
119,6695
120,6528
121,7042
122,8959
123,7332
124,9038
125,7630
126,10150
127,7067
128,8194
129,7284
130,6369
131,7818
132,6338
133,7043
134,9603
135,8470
136,6564
137,6722
138,7673
139,8035
140,8249
141,8187
142,8890
143,8513
144,5535
145,6181
146,6653
147,10143
148,8542
149,9451
150,7947
151,8220
152,10435
153,10205
154,7968
155,6031
156,8662
157,9053
158,9592
159,9011
160,9532
161,9838
162,8382
163,9445
164,10691
165,11092
166,11155
167,10837
168,9253
169,9243
170,10758
171,9863
172,11033
173,7855
174,11378
175,11025
176,8865
177,8010
178,11077
179,11676
180,11117
181,11379
182,10493
183,11921
184,11664
185,12124
186,8831
187,18693
188,12809
189,11377
190,12641
191,9977
192,7670
193,13427
194,11158
195,10246
196,11287
197,13829
198,11829
199,8953
10,1544
11,1237
12,1417
13,1073
14,1471
15,1443
16,1952
17,1757
18,1498
19,1772
20,1729
21,1649
22,1960
23,2055
24,2094
25,2558
26,2528
27,2151
28,2312
29,1839
30,2625
31,2666
32,2440
33,3042
34,2631
35,3017
36,3021
37,3214
38,3555
39,2947
40,3239
41,3224
42,3141
43,3539
44,3410
45,4126
46,3057
47,3837
48,3816
49,3988
50,3668
51,2745
52,3385
53,3155
54,4264
55,3893
56,3466
57,3665
58,4110
59,4155
