10,72
11,72
12,79
13,82
14,89
15,93
16,101
17,110
18,112
19,117
20,128
21,136
22,138
23,148
24,166
25,152
26,159
27,200
28,217
29,219
30,204
31,228
32,206
33,216
34,234
35,223
36,224
37,234
38,239
39,249
40,257
41,329
42,271
43,260
44,270
45,272
46,296
47,290
48,364
49,347
50,351
51,394
52,466
53,405
54,355
55,389
56,389
57,339
58,347
59,352
60,364
61,399
62,425
63,388
64,405
65,398
66,402
67,404
68,408
69,462
70,405
71,415
72,432
73,435
74,435
75,444
76,463
77,476
78,463
79,468
80,506
81,484
82,498
83,507
84,494
85,523
86,526
87,523
88,533
89,531
90,673
91,532
92,571
93,588
94,632
95,576
96,570
97,580
98,603
99,589
100,605
101,596
102,616
103,703
104,632
105,637
106,631
107,657
108,663
109,654
110,842
111,843
112,687
113,770
114,731
115,721
116,759
117,793
118,753
119,876
120,782
121,740
122,769
123,794
124,757
125,752
126,756
127,815
128,773
129,768
130,760
131,1453
132,784
133,829
134,801
135,860
136,816
137,827
138,872
139,827
140,820
141,845
142,864
143,866
144,894
145,849
146,1204
147,877
148,886
149,904
150,913
151,897
152,909
153,919
154,935
155,911
156,915
157,966
158,938
159,935
160,989
161,1064
162,982
163,957
164,963
165,975
166,969
167,991
168,1044
169,995
170,1003
171,1001
172,1025
173,1011
174,1014
175,1039
176,1056
177,1042
178,1055
179,1053
180,1092
181,1108
182,1082
183,1083
184,1091
185,1087
186,1080
187,1113
188,1119
189,1150
190,1172
191,1131
192,1159
193,1132
194,1163
195,1144
196,1176
197,1180
198,1173
199,1193
