10,65
11,65
12,76
13,76
14,83
15,107
16,97
17,103
18,105
19,119
20,125
21,129
22,143
23,139
24,150
25,159
26,154
27,171
28,180
29,174
30,175
31,185
32,188
33,191
34,206
35,211
36,222
37,220
38,238
39,240
40,253
41,258
42,264
43,254
44,259
45,272
46,267
47,276
48,285
49,301
50,301
51,325
52,317
53,316
54,319
55,339
56,340
57,335
58,342
59,354
60,367
61,370
62,374
63,370
64,376
65,397
66,387
67,408
68,415
69,402
70,423
71,428
72,438
73,429
74,455
75,463
76,502
77,460
78,486
79,501
80,503
81,1191
82,499
83,487
84,522
85,499
86,517
87,523
88,520
89,549
90,542
91,555
92,578
93,546
94,576
95,571
96,570
97,586
98,581
99,588
100,586
101,598
102,602
103,605
104,612
105,630
106,632
107,635
108,638
109,649
110,659
111,680
112,684
113,677
114,673
115,684
116,699
117,699
118,701
119,707
120,706
121,731
122,725
123,728
124,747
125,742
126,742
127,802
128,754
129,791
130,766
131,796
132,796
133,790
134,808
135,798
136,827
137,822
138,838
139,870
140,835
141,845
142,842
143,1743
144,901
145,875
146,877
147,869
148,878
149,878
150,882
151,907
152,944
153,920
154,907
155,927
156,944
157,939
158,951
159,949
160,952
161,968
162,958
163,970
164,971
165,989
166,997
167,992
168,995
169,1013
170,1012
171,1038
172,1031
173,1027
174,1041
175,1066
176,1049
177,1063
178,1051
179,1064
180,1077
181,1086
182,1106
183,1097
184,1096
185,1135
186,1177
187,1147
188,1129
189,1123
190,1141
191,1188
192,1158
193,1199
194,1162
195,1163
196,1163
197,1194
198,1178
199,1197
