10,1512
11,1606
12,1820
13,1960
14,2011
15,1996
16,2525
17,2509
18,2564
19,2630
20,2875
21,3134
22,2951
23,3140
24,3321
25,3597
26,3682
27,3869
28,4034
29,4244
30,4064
31,4269
32,5423
33,4714
34,4832
35,4865
36,5156
37,5330
38,5691
39,5635
40,6044
41,6198
42,6245
43,6427
44,6682
45,6735
46,7117
47,7050
48,7336
49,7658
50,7718
51,7774
52,8130
53,8327
54,8634
55,8789
56,8818
57,9235
58,9280
59,9541
60,9577
61,9928
62,10198
63,10258
64,10808
65,10792
66,11255
67,11400
68,11262
69,11310
70,12133
71,11787
72,12276
73,12446
74,12700
75,13284
76,13328
77,13737
78,13717
79,13684
80,13930
81,14102
82,14117
83,14890
84,15058
85,15213
86,15474
87,15675
88,16062
89,15906
90,17487
91,16889
92,17026
93,16577
94,18286
95,17376
96,17298
97,18454
98,18810
99,18206
100,19512
101,18988
102,19511
103,20747
104,19817
105,20316
106,20470
107,20377
108,21232
109,20967
110,21298
111,22229
112,21211
113,23025
114,22461
115,23191
116,23459
117,22232
118,23736
119,23397
120,23345
121,23497
122,23987
123,24809
124,25247
125,25653
126,25682
127,25471
128,27295
129,27082
130,26146
131,27368
132,28746
133,27406
134,28590
135,26953
136,27606
137,28639
138,29498
139,29151
140,29282
141,28963
142,29795
143,29794
144,31042
145,31455
146,30669
147,30940
148,31336
149,32531
150,32970
151,33066
152,33716
153,32368
154,33919
155,33599
156,34860
157,33844
158,35103
159,35850
160,35580
161,34783
162,37313
163,35559
164,36430
165,36847
166,39016
167,36167
168,37726
169,37210
170,38915
171,39145
172,38653
173,38622
174,39416
175,37513
176,40164
177,40423
178,39942
179,40547
180,40703
181,41637
182,38941
183,41328
184,41614
185,43568
186,42137
187,44041
188,43546
189,42491
190,44218
191,45134
192,43252
193,45082
194,46309
195,45494
196,45537
197,48927
198,49289
199,48008
