10,34
11,37
12,43
13,44
14,47
15,52
16,53
17,56
18,60
19,64
20,71
21,69
22,73
23,84
24,80
25,86
26,84
27,92
28,89
29,93
30,101
31,106
32,111
33,110
34,111
35,120
36,124
37,138
38,122
39,125
40,126
41,136
42,133
43,136
44,143
45,147
46,153
47,153
48,152
49,155
50,165
51,162
52,169
53,172
54,176
55,177
56,181
57,185
58,187
59,191
60,200
61,198
62,199
63,214
64,247
65,216
66,213
67,227
68,217
69,223
70,225
71,226
72,233
73,232
74,243
75,239
76,242
77,249
78,249
79,252
80,266
81,258
82,266
83,270
84,273
85,280
86,390
87,275
88,282
89,286
90,302
91,293
92,346
93,298
94,301
95,309
96,307
97,309
98,313
99,314
100,317
101,325
102,323
103,325
104,338
105,341
106,333
107,346
108,346
109,352
110,360
111,429
112,358
113,358
114,369
115,371
116,374
117,363
118,379
119,379
120,381
121,392
122,390
123,394
124,401
125,406
126,410
127,410
128,455
129,420
130,423
131,419
132,522
133,432
134,453
135,430
136,444
137,438
138,445
139,440
140,448
141,450
142,454
143,460
144,460
145,464
146,479
147,464
148,480
149,473
150,476
151,490
152,488
153,485
154,487
155,492
156,495
157,508
158,512
159,509
160,514
161,520
162,566
163,525
164,527
165,527
166,546
167,533
168,540
169,541
170,551
171,550
172,558
173,573
174,559
175,642
176,552
177,591
178,571
179,576
180,572
181,577
182,584
183,586
184,600
185,586
186,602
187,601
188,612
189,593
190,607
191,617
192,621
193,616
194,622
195,656
196,630
197,627
198,633
199,639
